country,sex,disease,ncd_deaths,underweight,overweight,water,pollution,raised_cholesterol,fasting_blood,raised_bp,phys_activity
Chile,Male,Malignant neoplasms,1.6280290340591848,4.0,255.0,996.2000000000002,210.30000000000004,49.0,10.2,254.0,244.2
Chile,Male,Diabetes mellitus,0.27359017308766054,4.0,255.0,996.2000000000002,210.30000000000004,49.0,10.2,254.0,244.2
Chile,Male,Cardiovascular diseases,1.6806253489670575,4.0,255.0,996.2000000000002,210.30000000000004,49.0,10.2,254.0,244.2
Chile,Male,Chronic obstructive pulmonary disease,0.4036850921273032,4.0,255.0,996.2000000000002,210.30000000000004,49.0,10.2,254.0,244.2
Chile,Female,Malignant neoplasms,1.4940256839754327,10.0,321.00000000000006,996.2000000000002,210.30000000000004,49.1,10.8,165.0,286.49999999999994
Chile,Female,Diabetes mellitus,0.303964265773311,10.0,321.00000000000006,996.2000000000002,210.30000000000004,49.1,10.8,165.0,286.49999999999994
Chile,Female,Cardiovascular diseases,1.6356225572305974,10.0,321.00000000000006,996.2000000000002,210.30000000000004,49.1,10.8,165.0,286.49999999999994
Chile,Female,Chronic obstructive pulmonary disease,0.38514796203238416,10.0,321.00000000000006,996.2000000000002,210.30000000000004,49.1,10.8,165.0,286.49999999999994
China,Male,Malignant neoplasms,2.2198630452418318,39.0,62.0,923.0,491.6,31.8,9.9,215.0,159.60000000000002
China,Male,Diabetes mellitus,0.09683898782427564,39.0,62.0,923.0,491.6,31.8,9.9,215.0,159.60000000000002
China,Male,Cardiovascular diseases,3.191696276431808,39.0,62.0,923.0,491.6,31.8,9.9,215.0,159.60000000000002
China,Male,Chronic obstructive pulmonary disease,0.7220470237315035,39.0,62.0,923.0,491.6,31.8,9.9,215.0,159.60000000000002
China,Female,Malignant neoplasms,1.1378141793873524,60.0,71.0,923.0,491.6,35.3,7.6,168.0,121.89999999999998
China,Female,Diabetes mellitus,0.14018130741135668,60.0,71.0,923.0,491.6,35.3,7.6,168.0,121.89999999999998
China,Female,Cardiovascular diseases,3.150394462294931,60.0,71.0,923.0,491.6,35.3,7.6,168.0,121.89999999999998
China,Female,Chronic obstructive pulmonary disease,0.6074386342783661,60.0,71.0,923.0,491.6,35.3,7.6,168.0,121.89999999999998
Colombia,Male,Malignant neoplasms,1.151131482128543,18.000000000000004,173.00000000000003,969.5999999999999,152.4,40.8,8.3,215.0,387.80000000000007
Colombia,Male,Diabetes mellitus,0.1865455367603231,18.000000000000004,173.00000000000003,969.5999999999999,152.4,40.8,8.3,215.0,387.80000000000007
Colombia,Male,Cardiovascular diseases,1.8598647565412205,18.000000000000004,173.00000000000003,969.5999999999999,152.4,40.8,8.3,215.0,387.80000000000007
Colombia,Male,Chronic obstructive pulmonary disease,0.39602902184860134,18.000000000000004,173.00000000000003,969.5999999999999,152.4,40.8,8.3,215.0,387.80000000000007
Colombia,Female,Malignant neoplasms,1.1607506217499435,27.0,267.0,969.5999999999999,152.4,41.8,8.7,169.0,489.29999999999995
Colombia,Female,Diabetes mellitus,0.21355312108194768,27.0,267.0,969.5999999999999,152.4,41.8,8.7,169.0,489.29999999999995
Colombia,Female,Cardiovascular diseases,1.5926253262902597,27.0,267.0,969.5999999999999,152.4,41.8,8.7,169.0,489.29999999999995
Colombia,Female,Chronic obstructive pulmonary disease,0.35508601730622985,27.0,267.0,969.5999999999999,152.4,41.8,8.7,169.0,489.29999999999995
Comoros,Male,Malignant neoplasms,0.5125628140703518,118.00000000000001,30.0,801.5,186.0,22.1,7.9,273.99999999999994,96.3
Comoros,Male,Diabetes mellitus,0.19095477386934673,118.00000000000001,30.0,801.5,186.0,22.1,7.9,273.99999999999994,96.3
Comoros,Male,Cardiovascular diseases,1.2839195979899498,118.00000000000001,30.0,801.5,186.0,22.1,7.9,273.99999999999994,96.3
Comoros,Male,Chronic obstructive pulmonary disease,0.17839195979899497,118.00000000000001,30.0,801.5,186.0,22.1,7.9,273.99999999999994,96.3
Comoros,Female,Malignant neoplasms,0.6608040201005025,88.0,108.0,801.5,186.0,23.1,8.0,281.99999999999994,190.1
Comoros,Female,Diabetes mellitus,0.14824120603015076,88.0,108.0,801.5,186.0,23.1,8.0,281.99999999999994,190.1
Comoros,Female,Cardiovascular diseases,1.1984924623115578,88.0,108.0,801.5,186.0,23.1,8.0,281.99999999999994,190.1
Comoros,Female,Chronic obstructive pulmonary disease,0.14321608040201006,88.0,108.0,801.5,186.0,23.1,8.0,281.99999999999994,190.1
Congo,Male,Malignant neoplasms,0.3718298868513461,148.00000000000003,49.0,721.9,386.7000000000001,25.9,7.7,275.0,247.59999999999997
Congo,Male,Diabetes mellitus,0.13070620366757707,148.00000000000003,49.0,721.9,386.7000000000001,25.9,7.7,275.0,247.59999999999997
Congo,Male,Cardiovascular diseases,0.8864611783066718,148.00000000000003,49.0,721.9,386.7000000000001,25.9,7.7,275.0,247.59999999999997
Congo,Male,Chronic obstructive pulmonary disease,0.12251268045259461,148.00000000000003,49.0,721.9,386.7000000000001,25.9,7.7,275.0,247.59999999999997
Congo,Female,Malignant neoplasms,0.3363246195864222,116.0,118.0,721.9,386.7000000000001,28.7,7.6,249.0,312.69999999999993
Congo,Female,Diabetes mellitus,0.1260241904018728,116.0,118.0,721.9,386.7000000000001,28.7,7.6,249.0,312.69999999999993
Congo,Female,Cardiovascular diseases,1.2660944206008584,116.0,118.0,721.9,386.7000000000001,28.7,7.6,249.0,312.69999999999993
Congo,Female,Chronic obstructive pulmonary disease,0.19313304721030042,116.0,118.0,721.9,386.7000000000001,28.7,7.6,249.0,312.69999999999993
Costa Rica,Male,Malignant neoplasms,1.2950380893555693,12.0,209.99999999999997,997.0,158.5,37.1,8.8,209.99999999999997,376.8
Costa Rica,Male,Diabetes mellitus,0.17418159357628166,12.0,209.99999999999997,997.0,158.5,37.1,8.8,209.99999999999997,376.8
Costa Rica,Male,Cardiovascular diseases,1.6186946674902203,12.0,209.99999999999997,997.0,158.5,37.1,8.8,209.99999999999997,376.8
Costa Rica,Male,Chronic obstructive pulmonary disease,0.34218653489808526,12.0,209.99999999999997,997.0,158.5,37.1,8.8,209.99999999999997,376.8
Costa Rica,Female,Malignant neoplasms,1.0829730286184889,24.0,304.0,997.0,158.5,43.6,8.9,163.0,543.1999999999999
Costa Rica,Female,Diabetes mellitus,0.203005970763846,24.0,304.0,997.0,158.5,43.6,8.9,163.0,543.1999999999999
Costa Rica,Female,Cardiovascular diseases,1.3572163887173152,24.0,304.0,997.0,158.5,43.6,8.9,163.0,543.1999999999999
Costa Rica,Female,Chronic obstructive pulmonary disease,0.3207741404158946,24.0,304.0,997.0,158.5,43.6,8.9,163.0,543.1999999999999
Croatia,Male,Malignant neoplasms,3.8689769760265844,3.0000000000000004,260.0,995.9000000000001,170.3,50.3,8.4,384.00000000000006,258.70000000000005
Croatia,Male,Diabetes mellitus,0.36790885354854025,3.0000000000000004,260.0,995.9000000000001,170.3,50.3,8.4,384.00000000000006,258.70000000000005
Croatia,Male,Cardiovascular diseases,4.7424638025160215,3.0000000000000004,260.0,995.9000000000001,170.3,50.3,8.4,384.00000000000006,258.70000000000005
Croatia,Male,Chronic obstructive pulmonary disease,0.5468787087586043,3.0000000000000004,260.0,995.9000000000001,170.3,50.3,8.4,384.00000000000006,258.70000000000005
Croatia,Female,Malignant neoplasms,2.848801329219084,15.0,281.99999999999994,995.9000000000001,170.3,54.0,6.3,263.0,358.3
Croatia,Female,Diabetes mellitus,0.5359601234274863,15.0,281.99999999999994,995.9000000000001,170.3,54.0,6.3,263.0,358.3
Croatia,Female,Cardiovascular diseases,6.215998101115595,15.0,281.99999999999994,995.9000000000001,170.3,54.0,6.3,263.0,358.3
Croatia,Female,Chronic obstructive pulmonary disease,0.4096843104676003,15.0,281.99999999999994,995.9000000000001,170.3,54.0,6.3,263.0,358.3
Cuba,Male,Malignant neoplasms,2.481178110840014,40.0,204.0,953.1999999999999,183.70000000000002,28.3,7.3,209.0,309.5
Cuba,Male,Diabetes mellitus,0.16957127919135587,40.0,204.0,953.1999999999999,183.70000000000002,28.3,7.3,209.0,309.5
Cuba,Male,Cardiovascular diseases,3.1955385151620774,40.0,204.0,953.1999999999999,183.70000000000002,28.3,7.3,209.0,309.5
Cuba,Male,Chronic obstructive pulmonary disease,0.5092366678285116,40.0,204.0,953.1999999999999,183.70000000000002,28.3,7.3,209.0,309.5
Cuba,Female,Malignant neoplasms,1.7903450679679331,42.0,330.00000000000006,953.1999999999999,183.70000000000002,36.8,9.6,168.99999999999997,427.9
Cuba,Female,Diabetes mellitus,0.24660160334611364,42.0,330.00000000000006,953.1999999999999,183.70000000000002,36.8,9.6,168.99999999999997,427.9
Cuba,Female,Cardiovascular diseases,2.9147786685256185,42.0,330.00000000000006,953.1999999999999,183.70000000000002,36.8,9.6,168.99999999999997,427.9
Cuba,Female,Chronic obstructive pulmonary disease,0.4602649006622517,42.0,330.00000000000006,953.1999999999999,183.70000000000002,36.8,9.6,168.99999999999997,427.9
Cyprus,Male,Malignant neoplasms,1.9846153846153847,4.0,223.99999999999997,996.1,167.89999999999998,59.3,8.3,239.0,383.80000000000007
Cyprus,Male,Diabetes mellitus,0.4905982905982906,4.0,223.99999999999997,996.1,167.89999999999998,59.3,8.3,239.0,383.80000000000007
Cyprus,Male,Cardiovascular diseases,2.499145299145299,4.0,223.99999999999997,996.1,167.89999999999998,59.3,8.3,239.0,383.80000000000007
Cyprus,Male,Chronic obstructive pulmonary disease,0.6854700854700855,4.0,223.99999999999997,996.1,167.89999999999998,59.3,8.3,239.0,383.80000000000007
Cyprus,Female,Malignant neoplasms,1.3128205128205128,17.0,228.0,996.1,167.89999999999998,57.8,5.7,155.0,505.3
Cyprus,Female,Diabetes mellitus,0.5196581196581197,17.0,228.0,996.1,167.89999999999998,57.8,5.7,155.0,505.3
Cyprus,Female,Cardiovascular diseases,2.331623931623932,17.0,228.0,996.1,167.89999999999998,57.8,5.7,155.0,505.3
Cyprus,Female,Chronic obstructive pulmonary disease,0.5641025641025641,17.0,228.0,996.1,167.89999999999998,57.8,5.7,155.0,505.3
Czechia,Male,Malignant neoplasms,2.8990670059372348,2.0,284.99999999999994,998.7999999999998,151.5,54.9,8.4,343.99999999999994,281.1
Czechia,Male,Diabetes mellitus,0.3256997455470738,2.0,284.99999999999994,998.7999999999998,151.5,54.9,8.4,343.99999999999994,281.1
Czechia,Male,Cardiovascular diseases,4.166619545754406,2.0,284.99999999999994,998.7999999999998,151.5,54.9,8.4,343.99999999999994,281.1
Czechia,Male,Chronic obstructive pulmonary disease,0.5217227405522571,2.0,284.99999999999994,998.7999999999998,151.5,54.9,8.4,343.99999999999994,281.1
Czechia,Female,Malignant neoplasms,2.3264536801432474,13.0,286.00000000000006,998.7999999999998,151.5,56.9,6.6,212.0,338.8999999999999
Czechia,Female,Diabetes mellitus,0.3939308265008011,13.0,286.00000000000006,998.7999999999998,151.5,56.9,6.6,212.0,338.8999999999999
Czechia,Female,Cardiovascular diseases,4.755065498068043,13.0,286.00000000000006,998.7999999999998,151.5,56.9,6.6,212.0,338.8999999999999
Czechia,Female,Chronic obstructive pulmonary disease,0.36038073697106776,13.0,286.00000000000006,998.7999999999998,151.5,56.9,6.6,212.0,338.8999999999999
Democratic Republic of the Congo,Male,Malignant neoplasms,0.4807711847185531,186.00000000000003,31.0,429.79999999999995,376.2,14.0,6.2,292.99999999999994,208.3
Democratic Republic of the Congo,Male,Diabetes mellitus,0.12898801056695794,186.00000000000003,31.0,429.79999999999995,376.2,14.0,6.2,292.99999999999994,208.3
Democratic Republic of the Congo,Male,Cardiovascular diseases,0.8365931721194879,186.00000000000003,31.0,429.79999999999995,376.2,14.0,6.2,292.99999999999994,208.3
Democratic Republic of the Congo,Male,Chronic obstructive pulmonary disease,0.13556695793537898,186.00000000000003,31.0,429.79999999999995,376.2,14.0,6.2,292.99999999999994,208.3
Democratic Republic of the Congo,Female,Malignant neoplasms,0.503988010566958,135.0,80.0,429.79999999999995,376.2,16.6,6.1,276.00000000000006,267.8
Democratic Republic of the Congo,Female,Diabetes mellitus,0.07381629750050803,135.0,80.0,429.79999999999995,376.2,16.6,6.1,276.00000000000006,267.8
Democratic Republic of the Congo,Female,Cardiovascular diseases,1.099497053444422,135.0,80.0,429.79999999999995,376.2,16.6,6.1,276.00000000000006,267.8
Democratic Republic of the Congo,Female,Chronic obstructive pulmonary disease,0.2119233895549685,135.0,80.0,429.79999999999995,376.2,16.6,6.1,276.00000000000006,267.8
Denmark,Male,Malignant neoplasms,3.0476190476190474,5.000000000000001,237.0,1000.0,101.2,70.9,5.4,265.0,257.3
Denmark,Male,Diabetes mellitus,0.2916666666666667,5.000000000000001,237.0,1000.0,101.2,70.9,5.4,265.0,257.3
Denmark,Male,Cardiovascular diseases,2.198529411764706,5.000000000000001,237.0,1000.0,101.2,70.9,5.4,265.0,257.3
Denmark,Male,Chronic obstructive pulmonary disease,0.8060224089635855,5.000000000000001,237.0,1000.0,101.2,70.9,5.4,265.0,257.3
Denmark,Female,Malignant neoplasms,2.7314425770308124,27.999999999999996,188.99999999999997,1000.0,101.2,68.5,3.3,148.00000000000003,311.90000000000003
Denmark,Female,Diabetes mellitus,0.22794117647058823,27.999999999999996,188.99999999999997,1000.0,101.2,68.5,3.3,148.00000000000003,311.90000000000003
Denmark,Female,Cardiovascular diseases,2.172268907563025,27.999999999999996,188.99999999999997,1000.0,101.2,68.5,3.3,148.00000000000003,311.90000000000003
Denmark,Female,Chronic obstructive pulmonary disease,0.8606442577030813,27.999999999999996,188.99999999999997,1000.0,101.2,68.5,3.3,148.00000000000003,311.90000000000003
Dominican Republic,Male,Malignant neoplasms,1.0864869940839514,29.999999999999993,203.99999999999994,965.8000000000001,129.5,27.5,8.6,238.0,344.29999999999995
Dominican Republic,Male,Diabetes mellitus,0.21485585500986007,29.999999999999993,203.99999999999994,965.8000000000001,129.5,27.5,8.6,238.0,344.29999999999995
Dominican Republic,Male,Cardiovascular diseases,2.3004976993144894,29.999999999999993,203.99999999999994,965.8000000000001,129.5,27.5,8.6,238.0,344.29999999999995
Dominican Republic,Male,Chronic obstructive pulmonary disease,0.18067424171283689,29.999999999999993,203.99999999999994,965.8000000000001,129.5,27.5,8.6,238.0,344.29999999999995
Dominican Republic,Female,Malignant neoplasms,0.8813973143018123,35.00000000000001,332.00000000000006,965.8000000000001,129.5,34.5,11.4,191.0,433.8
Dominican Republic,Female,Diabetes mellitus,0.24584468025166684,35.00000000000001,332.00000000000006,965.8000000000001,129.5,34.5,11.4,191.0,433.8
Dominican Republic,Female,Cardiovascular diseases,1.9998121889379283,35.00000000000001,332.00000000000006,965.8000000000001,129.5,34.5,11.4,191.0,433.8
Dominican Republic,Female,Chronic obstructive pulmonary disease,0.13860456380880834,35.00000000000001,332.00000000000006,965.8000000000001,129.5,34.5,11.4,191.0,433.8
Ecuador,Male,Malignant neoplasms,0.8214830637778456,11.0,144.0,936.8,149.10000000000002,37.7,7.5,198.0,246.00000000000003
Ecuador,Male,Diabetes mellitus,0.36643271284711626,11.0,144.0,936.8,149.10000000000002,37.7,7.5,198.0,246.00000000000003
Ecuador,Male,Cardiovascular diseases,1.285444003661886,11.0,144.0,936.8,149.10000000000002,37.7,7.5,198.0,246.00000000000003
Ecuador,Male,Chronic obstructive pulmonary disease,0.2983216356423558,11.0,144.0,936.8,149.10000000000002,37.7,7.5,198.0,246.00000000000003
Ecuador,Female,Malignant neoplasms,0.8841013121757705,14.999999999999998,241.00000000000003,936.8,149.10000000000002,40.2,8.5,160.0,296.99999999999994
Ecuador,Female,Diabetes mellitus,0.42770826975892584,14.999999999999998,241.00000000000003,936.8,149.10000000000002,40.2,8.5,160.0,296.99999999999994
Ecuador,Female,Cardiovascular diseases,1.137137625877327,14.999999999999998,241.00000000000003,936.8,149.10000000000002,40.2,8.5,160.0,296.99999999999994
Ecuador,Female,Chronic obstructive pulmonary disease,0.23387244430881904,14.999999999999998,241.00000000000003,936.8,149.10000000000002,40.2,8.5,160.0,296.99999999999994
Egypt,Male,Malignant neoplasms,0.8946482876819697,19.0,220.0,990.3000000000001,792.8000000000002,33.3,16.0,248.0,232.29999999999998
Egypt,Male,Diabetes mellitus,0.18514144781531838,19.0,220.0,990.3000000000001,792.8000000000002,33.3,16.0,248.0,232.29999999999998
Egypt,Male,Cardiovascular diseases,2.550094577224132,19.0,220.0,990.3000000000001,792.8000000000002,33.3,16.0,248.0,232.29999999999998
Egypt,Male,Chronic obstructive pulmonary disease,0.3152086446718014,19.0,220.0,990.3000000000001,792.8000000000002,33.3,16.0,248.0,232.29999999999998
Egypt,Female,Malignant neoplasms,0.7287776024412419,12.0,400.0,990.3000000000001,792.8000000000002,43.7,19.8,250.0,387.8999999999999
Egypt,Female,Diabetes mellitus,0.18796308875628337,12.0,400.0,990.3000000000001,792.8000000000002,43.7,19.8,250.0,387.8999999999999
Egypt,Female,Cardiovascular diseases,2.589555748309628,12.0,400.0,990.3000000000001,792.8000000000002,43.7,19.8,250.0,387.8999999999999
Egypt,Female,Chronic obstructive pulmonary disease,0.22631650450940025,12.0,400.0,990.3000000000001,792.8000000000002,43.7,19.8,250.0,387.8999999999999
Eritrea,Male,Malignant neoplasms,0.42462159434914226,173.0,18.000000000000004,518.5,424.0,20.0,6.0,282.0,137.7
Eritrea,Male,Diabetes mellitus,0.20423814328960646,173.0,18.000000000000004,518.5,424.0,20.0,6.0,282.0,137.7
Eritrea,Male,Cardiovascular diseases,1.35539858728557,173.0,18.000000000000004,518.5,424.0,20.0,6.0,282.0,137.7
Eritrea,Male,Chronic obstructive pulmonary disease,0.24661957618567104,173.0,18.000000000000004,518.5,424.0,20.0,6.0,282.0,137.7
Eritrea,Female,Malignant neoplasms,0.6712411705348134,168.99999999999997,63.0,518.5,424.0,19.6,5.0,295.0,307.1
Eritrea,Female,Diabetes mellitus,0.14490413723511605,168.99999999999997,63.0,518.5,424.0,19.6,5.0,295.0,307.1
Eritrea,Female,Cardiovascular diseases,1.3150353178607468,168.99999999999997,63.0,518.5,424.0,19.6,5.0,295.0,307.1
Eritrea,Female,Chronic obstructive pulmonary disease,0.16548940464177597,168.99999999999997,63.0,518.5,424.0,19.6,5.0,295.0,307.1
Estonia,Male,Malignant neoplasms,3.2347560975609757,5.000000000000001,219.0,997.0999999999999,67.39999999999999,56.8,7.7,342.99999999999994,288.59999999999997
Estonia,Male,Diabetes mellitus,0.09146341463414634,5.000000000000001,219.0,997.0999999999999,67.39999999999999,56.8,7.7,342.99999999999994,288.59999999999997
Estonia,Male,Cardiovascular diseases,4.716463414634147,5.000000000000001,219.0,997.0999999999999,67.39999999999999,56.8,7.7,342.99999999999994,288.59999999999997
Estonia,Male,Chronic obstructive pulmonary disease,0.3490853658536585,5.000000000000001,219.0,997.0999999999999,67.39999999999999,56.8,7.7,342.99999999999994,288.59999999999997
Estonia,Female,Malignant neoplasms,2.8003048780487805,17.000000000000004,253.0,997.0999999999999,67.39999999999999,61.1,6.5,208.99999999999994,346.4
Estonia,Female,Diabetes mellitus,0.14176829268292682,17.000000000000004,253.0,997.0999999999999,67.39999999999999,61.1,6.5,208.99999999999994,346.4
Estonia,Female,Cardiovascular diseases,7.234756097560975,17.000000000000004,253.0,997.0999999999999,67.39999999999999,61.1,6.5,208.99999999999994,346.4
Estonia,Female,Chronic obstructive pulmonary disease,0.17682926829268292,17.000000000000004,253.0,997.0999999999999,67.39999999999999,61.1,6.5,208.99999999999994,346.4
Eswatini,Male,Malignant neoplasms,0.5793000744601638,102.0,44.00000000000001,689.5,162.60000000000002,27.9,7.9,281.00000000000006,237.60000000000002
Eswatini,Male,Diabetes mellitus,0.422933730454207,102.0,44.00000000000001,689.5,162.60000000000002,27.9,7.9,281.00000000000006,237.60000000000002
Eswatini,Male,Cardiovascular diseases,0.9873417721518988,102.0,44.00000000000001,689.5,162.60000000000002,27.9,7.9,281.00000000000006,237.60000000000002
Eswatini,Male,Chronic obstructive pulmonary disease,0.3469843633655994,102.0,44.00000000000001,689.5,162.60000000000002,27.9,7.9,281.00000000000006,237.60000000000002
Eswatini,Female,Malignant neoplasms,0.5256887565152644,60.0,222.0,689.5,162.60000000000002,30.8,11.3,309.0,320.59999999999997
Eswatini,Female,Diabetes mellitus,0.6790766939687267,60.0,222.0,689.5,162.60000000000002,30.8,11.3,309.0,320.59999999999997
Eswatini,Female,Cardiovascular diseases,1.4683544303797469,60.0,222.0,689.5,162.60000000000002,30.8,11.3,309.0,320.59999999999997
Eswatini,Female,Chronic obstructive pulmonary disease,0.2516753536857781,60.0,222.0,689.5,162.60000000000002,30.8,11.3,309.0,320.59999999999997
Ethiopia,Male,Malignant neoplasms,0.3694423014950734,172.0,16.0,400.4,343.59999999999997,20.6,5.8,288.00000000000006,113.4
Ethiopia,Male,Diabetes mellitus,0.14899954102907143,172.0,16.0,400.4,343.59999999999997,20.6,5.8,288.00000000000006,113.4
Ethiopia,Male,Cardiovascular diseases,1.0969014579650986,172.0,16.0,400.4,343.59999999999997,20.6,5.8,288.00000000000006,113.4
Ethiopia,Male,Chronic obstructive pulmonary disease,0.1621827485522885,172.0,16.0,400.4,343.59999999999997,20.6,5.8,288.00000000000006,113.4
Ethiopia,Female,Malignant neoplasms,0.6249426286339267,148.99999999999997,55.99999999999999,400.4,343.59999999999997,20.3,5.0,317.0,182.8
Ethiopia,Female,Diabetes mellitus,0.10544612950792458,148.99999999999997,55.99999999999999,400.4,343.59999999999997,20.3,5.0,317.0,182.8
Ethiopia,Female,Cardiovascular diseases,1.0416882317900842,148.99999999999997,55.99999999999999,400.4,343.59999999999997,20.3,5.0,317.0,182.8
Ethiopia,Female,Chronic obstructive pulmonary disease,0.13976153042391337,148.99999999999997,55.99999999999999,400.4,343.59999999999997,20.3,5.0,317.0,182.8
Fiji,Male,Malignant neoplasms,0.6140155728587319,18.000000000000004,249.0,937.4,101.89999999999999,56.1,15.9,223.99999999999997,108.5
Fiji,Male,Diabetes mellitus,1.681868743047831,18.000000000000004,249.0,937.4,101.89999999999999,56.1,15.9,223.99999999999997,108.5
Fiji,Male,Cardiovascular diseases,3.052280311457175,18.000000000000004,249.0,937.4,101.89999999999999,56.1,15.9,223.99999999999997,108.5
Fiji,Male,Chronic obstructive pulmonary disease,0.47163515016685204,18.000000000000004,249.0,937.4,101.89999999999999,56.1,15.9,223.99999999999997,108.5
Fiji,Female,Malignant neoplasms,0.7519466073414905,20.0,353.0,937.4,101.89999999999999,48.9,18.9,207.0,240.9
Fiji,Female,Diabetes mellitus,1.521690767519466,20.0,353.0,937.4,101.89999999999999,48.9,18.9,207.0,240.9
Fiji,Female,Cardiovascular diseases,1.8042269187986653,20.0,353.0,937.4,101.89999999999999,48.9,18.9,207.0,240.9
Fiji,Female,Chronic obstructive pulmonary disease,0.27586206896551724,20.0,353.0,937.4,101.89999999999999,48.9,18.9,207.0,240.9
Finland,Male,Malignant neoplasms,2.398328184626567,2.0,257.0,1000.0,58.8,59.2,6.4,240.0,171.9
Finland,Male,Diabetes mellitus,0.09994548428130111,2.0,257.0,1000.0,58.8,59.2,6.4,240.0,171.9
Finland,Male,Cardiovascular diseases,3.4123205524259497,2.0,257.0,1000.0,58.8,59.2,6.4,240.0,171.9
Finland,Male,Chronic obstructive pulmonary disease,0.40414319462111575,2.0,257.0,1000.0,58.8,59.2,6.4,240.0,171.9
Finland,Female,Malignant neoplasms,2.0988551699073232,13.0,242.0,1000.0,58.8,67.4,4.3,146.99999999999997,159.60000000000002
Finland,Female,Diabetes mellitus,0.08540795929493004,13.0,242.0,1000.0,58.8,67.4,4.3,146.99999999999997,159.60000000000002
Finland,Female,Cardiovascular diseases,3.5148101035798653,13.0,242.0,1000.0,58.8,67.4,4.3,146.99999999999997,159.60000000000002
Finland,Female,Chronic obstructive pulmonary disease,0.22896601853534435,13.0,242.0,1000.0,58.8,67.4,4.3,146.99999999999997,159.60000000000002
France,Male,Malignant neoplasms,3.0714605769379335,4.0,235.0,1000.0,116.4,64.9,7.5,276.99999999999994,242.60000000000002
France,Male,Diabetes mellitus,0.19109717093370004,4.0,235.0,1000.0,116.4,64.9,7.5,276.99999999999994,242.60000000000002
France,Male,Cardiovascular diseases,2.01903555260271,4.0,235.0,1000.0,116.4,64.9,7.5,276.99999999999994,242.60000000000002
France,Male,Chronic obstructive pulmonary disease,0.5141762333709307,4.0,235.0,1000.0,116.4,64.9,7.5,276.99999999999994,242.60000000000002
France,Female,Malignant neoplasms,2.2868002657560917,27.0,230.0,1000.0,116.4,65.5,4.4,163.99999999999997,339.90000000000003
France,Female,Diabetes mellitus,0.1913134840314581,27.0,230.0,1000.0,116.4,65.5,4.4,163.99999999999997,339.90000000000003
France,Female,Cardiovascular diseases,2.412323666197988,27.0,230.0,1000.0,116.4,65.5,4.4,163.99999999999997,339.90000000000003
France,Female,Chronic obstructive pulmonary disease,0.4460067057060305,27.0,230.0,1000.0,116.4,65.5,4.4,163.99999999999997,339.90000000000003
Gabon,Male,Malignant neoplasms,0.40606060606060607,111.0,85.99999999999999,856.3,385.1,39.6,10.0,278.0,176.70000000000002
Gabon,Male,Diabetes mellitus,0.2202020202020202,111.0,85.99999999999999,856.3,385.1,39.6,10.0,278.0,176.70000000000002
Gabon,Male,Cardiovascular diseases,1.0868686868686868,111.0,85.99999999999999,856.3,385.1,39.6,10.0,278.0,176.70000000000002
Gabon,Male,Chronic obstructive pulmonary disease,0.14242424242424243,111.0,85.99999999999999,856.3,385.1,39.6,10.0,278.0,176.70000000000002
Gabon,Female,Malignant neoplasms,0.35858585858585856,74.0,182.0,856.3,385.1,42.0,10.0,230.00000000000003,331.8999999999999
Gabon,Female,Diabetes mellitus,0.1787878787878788,74.0,182.0,856.3,385.1,42.0,10.0,230.00000000000003,331.8999999999999
Gabon,Female,Cardiovascular diseases,1.4565656565656566,74.0,182.0,856.3,385.1,42.0,10.0,230.00000000000003,331.8999999999999
Gabon,Female,Chronic obstructive pulmonary disease,0.1717171717171717,74.0,182.0,856.3,385.1,42.0,10.0,230.00000000000003,331.8999999999999
Gambia,Male,Malignant neoplasms,0.33055419323197643,107.0,48.0,778.3,322.0,17.9,9.4,296.00000000000006,159.8
Gambia,Male,Diabetes mellitus,0.08729769494850417,107.0,48.0,778.3,322.0,17.9,9.4,296.00000000000006,159.8
Gambia,Male,Cardiovascular diseases,1.1633153506620892,107.0,48.0,778.3,322.0,17.9,9.4,296.00000000000006,159.8
Gambia,Male,Chronic obstructive pulmonary disease,0.17949975478175575,107.0,48.0,778.3,322.0,17.9,9.4,296.00000000000006,159.8
Gambia,Female,Malignant neoplasms,0.24521824423737126,101.0,123.99999999999999,778.3,322.0,21.9,7.9,288.00000000000006,258.5
Gambia,Female,Diabetes mellitus,0.10985777341834232,101.0,123.99999999999999,778.3,322.0,21.9,7.9,288.00000000000006,258.5
Gambia,Female,Cardiovascular diseases,1.0524767042667975,101.0,123.99999999999999,778.3,322.0,21.9,7.9,288.00000000000006,258.5
Gambia,Female,Chronic obstructive pulmonary disease,0.16576753310446296,101.0,123.99999999999999,778.3,322.0,21.9,7.9,288.00000000000006,258.5
Georgia,Male,Malignant neoplasms,1.951592356687898,13.999999999999998,200.0,981.7,212.0,36.0,13.3,288.99999999999994,172.5
Georgia,Male,Diabetes mellitus,0.3281528662420382,13.999999999999998,200.0,981.7,212.0,36.0,13.3,288.99999999999994,172.5
Georgia,Male,Cardiovascular diseases,8.61452229299363,13.999999999999998,200.0,981.7,212.0,36.0,13.3,288.99999999999994,172.5
Georgia,Male,Chronic obstructive pulmonary disease,0.6435668789808917,13.999999999999998,200.0,981.7,212.0,36.0,13.3,288.99999999999994,172.5
Georgia,Female,Malignant neoplasms,1.6356687898089173,32.00000000000001,260.0,981.7,212.0,40.4,12.1,238.00000000000003,185.8
